,cash,dates
813,106977.41558751538,2017-01-05
814,106977.41558751538,2017-01-06
815,106977.41558751538,2017-01-09
816,106977.41558751538,2017-01-10
817,106977.41558751538,2017-01-11
818,106977.41558751538,2017-01-12
819,106977.41558751538,2017-01-13
820,106977.41558751538,2017-01-17
821,106977.41558751538,2017-01-18
822,106977.41558751538,2017-01-19
823,106977.41558751538,2017-01-20
824,106977.41558751538,2017-01-23
825,106977.41558751538,2017-01-24
826,106977.41558751538,2017-01-25
827,106977.41558751538,2017-01-26
828,106977.41558751538,2017-01-27
829,106977.41558751538,2017-01-30
830,106977.41558751538,2017-01-31
831,106977.41558751538,2017-02-01
832,106977.41558751538,2017-02-02
833,106977.41558751538,2017-02-03
834,106977.41558751538,2017-02-06
835,106977.41558751538,2017-02-07
836,106977.41558751538,2017-02-08
837,106977.41558751538,2017-02-09
838,106977.41558751538,2017-02-10
839,106977.41558751538,2017-02-13
840,106977.41558751538,2017-02-14
841,106977.41558751538,2017-02-15
842,106977.41558751538,2017-02-16
843,106977.41558751538,2017-02-17
844,106977.41558751538,2017-02-21
845,105306.4454384491,2017-02-22
846,107459.45795373467,2017-02-23
847,107459.45795373467,2017-02-23
848,107459.45795373467,2017-02-24
849,107459.45795373467,2017-02-27
850,107459.45795373467,2017-02-28
851,107459.45795373467,2017-03-01
852,107459.45795373467,2017-03-02
853,107459.45795373467,2017-03-03
854,107459.45795373467,2017-03-06
855,105819.84887653386,2017-03-07
856,108044.54543740895,2017-03-08
857,108044.54543740895,2017-03-08
858,108044.54543740895,2017-03-09
859,108044.54543740895,2017-03-10
860,108044.54543740895,2017-03-13
861,108044.54543740895,2017-03-14
862,108044.54543740895,2017-03-15
863,108044.54543740895,2017-03-16
864,108044.54543740895,2017-03-17
865,108044.54543740895,2017-03-20
